COMPANY_ID,AVG_USD_AMT_ALL_MAKE,AVG_REVENUE_USD_AMT_ALL_MAKE,AVG_NET_REVENUE_USD_AMT_ALL_MAKE,FREQ_ACTIVE_MAKE,PAYTYPE_COUNT_ALL_MAKE,SUPPLIER_PAYMENT_PERCENT_MAKE,RENT_PAYMENT_PERCENT_MAKE,PAYROLL_PAYMENT_PERCENT_MAKE,MONTHS_SINCE_FIRST_PAYMENT_ALL_MAKE,MONTHS_SINCE_LAST_PAYMENT_ALL_MAKE,RSD_PERCENTAGE_MAKE,USE_COLLECT,ENTITY_NAME,AVG_USD_AMT_ALL_COLLECT,AVG_REVENUE_USD_AMT_ALL_COLLECT,AVG_NET_REVENUE_USD_AMT_ALL_COLLECT,FREQ_ACTIVE_COLLECT,PAYTYPE_COUNT_ALL_COLLECT,SUPPLIER_PAYMENT_PERCENT_COLLECT,RENT_PAYMENT_PERCENT_COLLECT,PAYROLL_PAYMENT_PERCENT_COLLECT,MONTHS_SINCE_FIRST_PAYMENT_ALL_COLLECT,MONTHS_SINCE_LAST_PAYMENT_ALL_COLLECT,CU_COMPANY_L2_INDUSTRY_NUMERIC,Combined_Cluster
2137,3722.455000000000,55.836825000000,27.075648688000,1.666667,1.0,0.000000,1.000000,0.000000,33.0,31.0,2.1608079297084473,0,HEHSED PTE. LTD.,,,,,,,,,,,4,lapsed_0
3410,8467.521566428571,151.448258934762,48.601908731270,4.200000,2.0,0.000000,0.476190,0.523810,14.0,0.0,0.38668722636614855,0,DATACOVE PRIVATE LIMITED,,,,,,,,,,,11,active_2
16,10138.891963859179,204.557347222537,17.910564452985,2.196721,6.0,0.701493,0.156716,0.000000,61.0,1.0,0.5952722579785812,0,GRAPEVINE CONSULTING PTE. LTD.,,,,,,,,,,,4,active_1
4180,670.041900000000,17.421089400000,8.286184830000,1.000000,1.0,1.000000,0.000000,0.000000,4.0,4.0,0.9555958151429195,1,VALUATION VOLT PTE. LTD.,658.316166750000,7.798543225000,-2.853261757500,0.800000,1.0,1.000000,0.000000,0.000000,6.0,2.0,5,active_1
3188,2276.420204153333,53.371070808000,16.763455683333,1.153846,2.0,0.000000,0.933333,0.000000,12.0,0.0,0.7595107503892113,1,JULIAN GREY GROUP PTE. LTD.,16110.785240000000,467.212771960000,125.420676315000,0.400000,1.0,1.000000,0.000000,0.000000,13.0,9.0,4,active_0
1618,,,,,,,,,,,0.9555958151429195,1,PARTIPOST PTE. LTD.,0.372245500000,0E-12,-0.372245500000,1.000000,1.0,1.000000,0.000000,0.000000,39.0,39.0,11,
2021,51146.531700000000,855.643506300000,96.244074025000,0.181818,1.0,0.000000,0.000000,1.000000,34.0,24.0,0.9555958151429195,0,ROBIN.AI PTE. LTD.,,,,,,,,,,,4,lapsed_3
888,235.529880000000,6.123776880000,1.465293650000,0.846154,1.0,1.000000,0.000000,0.000000,61.0,49.0,1.044465935734187,0,SHARELOOK PTE. LTD.,,,,,,,,,,,11,lapsed_2
1353,5022.653625288750,73.900037887500,3.889965475000,0.242424,1.0,1.000000,0.000000,0.000000,50.0,18.0,2.3129887888865226,1,KK MOTORSPORTS PTE. LTD.,1171.332506666667,27.642950830000,7.107407413333,0.750000,1.0,1.000000,0.000000,0.000000,48.0,45.0,0,lapsed_1
3315,5434.784300000000,15.626866090000,0.737046090000,1.000000,1.0,1.000000,0.000000,0.000000,15.0,15.0,0.9555958151429195,0,PLAYMAKERS PRIVATE LIMITED,,,,,,,,,,,4,lapsed_1
3749,318.348074055000,6.499406430000,1.548541280000,1.000000,2.0,0.500000,0.000000,0.000000,10.0,9.0,0.9555958151429195,0,IDVM PRIVATE LIMITED,,,,,,,,,,,4,active_3
3213,4299.435525000000,111.785323650000,52.989146925000,2.000000,1.0,1.000000,0.000000,0.000000,7.0,7.0,0.9555958151429195,0,UX-TECHNOLOGY PTE. LTD.,,,,,,,,,,,4,active_1
2970,278.472763849500,4.766603627500,0.979564033250,2.222222,2.0,0.975000,0.025000,0.000000,20.0,3.0,1.9075538419962141,1,LIFESOLUTIONS.WORK PRIVATE LIMITED,649.568397500000,17.588599875000,1.258189790000,0.461538,1.0,1.000000,0.000000,0.000000,12.0,0.0,4,active_1
3502,8804.139817778462,162.630050152308,-19.274871990000,1.000000,1.0,0.000000,1.000000,0.000000,13.0,1.0,0.7192162495207454,0,REVEL FITNESS PTE. LTD.,,,,,,,,,,,2,active_0
3765,2866.290350000000,57.336974365000,19.494496835000,1.000000,2.0,0.000000,0.500000,0.500000,10.0,9.0,0.9555958151429195,0,BENTOTHERIGHT PTE. LTD.,,,,,,,,,,,4,active_2
1397,,,,,,,,,,,0.9555958151429195,1,FLOW LEADERSHIP PTE. LTD.,5016.380358000000,130.427378290000,58.770119540000,1.000000,1.0,1.000000,0.000000,0.000000,47.0,47.0,4,
3079,959.381829774000,17.973501722000,6.824545954000,3.055556,2.0,0.818182,0.181818,0.000000,18.0,1.0,0.9518429954120615,0,SMARTHAUS PTE. LTD.,,,,,,,,,,,0,active_1
1191,5732.580700000000,0.148898200000,-123.399383250000,1.000000,1.0,0.000000,0.000000,0.000000,55.0,55.0,0.9555958151429195,0,HESED ADVISORS PTE. LTD.,,,,,,,,,,,4,lapsed_3
665,989.428539000000,25.722164050000,11.487496130000,1.000000,1.0,0.000000,0.000000,0.000000,61.0,52.0,0.46709936649691375,0,TENNISANITY,,,,,,,,,,,10,lapsed_3
4662,6977.171121066667,146.354522416667,42.418615543333,1.500000,1.0,0.000000,1.000000,0.000000,1.0,0.0,0.9555958151429195,0,ORANGEFIT PTE. LTD.,,,,,,,,,,,2,active_0
4667,19406.095973660000,347.372055690000,98.339816190000,1.000000,1.0,0.000000,1.000000,0.000000,1.0,1.0,0.9555958151429195,0,YING TAI GLOBAL PTE. LTD.,,,,,,,,,,,4,active_0
2759,,,,,,,,,,,0.9555958151429195,1,360 ADVISORY FIRM PTE. LTD.,28104.535250000000,766.639607250000,274.709734090000,2.000000,1.0,1.000000,0.000000,0.000000,22.0,22.0,4,
2703,620.409166666667,16.875129333333,2.228509726667,1.500000,1.0,0.000000,0.000000,1.000000,23.0,22.0,0.9555958151429195,0,BIZWISE CORP PRIVATE LIMITED,,,,,,,,,,,4,lapsed_3
3433,,,,,,,,,,,0.9555958151429195,1,URSIDAE MANAGEMENT PTE. LTD.,1719.467479708000,43.338310092000,0.169743948000,0.384615,1.0,1.000000,0.000000,0.000000,14.0,2.0,4,
2660,2764.659883590000,41.454747862000,4.514593424000,0.416667,2.0,0.800000,0.000000,0.200000,23.0,12.0,2.5788384812765757,0,DEOULVE STUDIO PTE. LTD.,,,,,,,,,,,6,active_1
4301,6816.559596000000,122.014629990000,74.698504485000,0.666667,1.0,0.000000,1.000000,0.000000,5.0,3.0,0.9555958151429195,0,ASTERISK TECHNOLOGIES PTE. LTD.,,,,,,,,,,,11,active_0
2928,,,,,,,,,,,0.9555958151429195,1,NEUE FIT PTE. LTD.,70.666117276423,0.975525320894,-0.238902924959,6.833333,1.0,1.000000,0.000000,0.000000,20.0,3.0,10,
1603,1702.176473190000,28.635831100000,5.833086985000,1.000000,1.0,1.000000,0.000000,0.000000,22.0,1.0,1.0852778168222375,0,KAIROS YGEIA PTE. LTD.,,,,,,,,,,,4,active_1
4435,5732.580700000000,0.148898200000,-73.354698230000,1.000000,1.0,1.000000,0.000000,0.000000,3.0,3.0,0.9555958151429195,0,,,,,,,,,,,,4,active_1
1208,8365.520072464677,200.114017394677,28.242326124597,2.254545,5.0,0.161290,0.169355,0.201613,54.0,0.0,0.524732367424966,0,TRANSCEND AERO SERVICES,,,,,,,,,,,4,active_3
3860,5143.584090260000,85.579240450000,5.891901774000,1.000000,1.0,1.000000,0.000000,0.000000,9.0,5.0,0.5608694061078763,0,SOUTHERN STEPS CONSULTANTS PTE. LTD.,,,,,,,,,,,4,active_1
1251,1887.716489780000,35.924668714000,-6.293926914000,1.250000,1.0,0.000000,1.000000,0.000000,53.0,50.0,1.873359379973661,0,INSPIREO MEDIA PTE. LTD.,,,,,,,,,,,11,lapsed_0
3602,,,,,,,,,,,0.9555958151429195,1,INSECT TECHNOLOGIES GROUP PRIVATE LIMITED,707.138645711667,20.746482533333,1.756998760000,1.714286,1.0,1.000000,0.000000,0.000000,7.0,1.0,4,
3426,3024.079464565000,71.598376280000,39.588647330000,1.466667,3.0,0.318182,0.636364,0.000000,14.0,0.0,0.5471889487859286,0,BESPOKE HABITAT NTC PTE. LTD.,,,,,,,,,,,4,active_0
1064,2611.674428000000,67.902542473333,4.633215656667,1.500000,1.0,0.000000,1.000000,0.000000,55.0,54.0,0.9555958151429195,0,FORMAL VERIFICATION ASIA PTE. LTD.,,,,,,,,,,,4,lapsed_0
1071,664.938767420657,11.889792982044,0.217315292628,2.362069,3.0,0.080292,0.029197,0.890511,57.0,0.0,0.4732192652619932,1,LIT STRATEGY PTE. LTD.,5583.682500000000,0E-12,-120.052896205000,2.000000,1.0,1.000000,0.000000,0.000000,43.0,43.0,4,active_2
1256,2977.964000000000,0E-12,-64.324022400000,1.000000,1.0,0.000000,1.000000,0.000000,53.0,53.0,0.9555958151429195,0,OZORA PTE. LTD.,,,,,,,,,,,3,lapsed_0
693,20346.444105330870,374.304826844348,135.446866088696,0.370968,2.0,0.000000,0.956522,0.043478,61.0,0.0,0.879987149053562,0,SWEAT LAB PTE. LTD.,,,,,,,,,,,2,active_0
2917,3109.930743285581,53.644904986047,11.927957782093,2.047619,4.0,0.000000,0.697674,0.209302,20.0,0.0,0.5863716168301643,1,GOHING SINGAPORE PTE. LTD.,1410.875960208000,45.109156384600,6.203992401200,2.380952,1.0,1.000000,0.000000,0.000000,20.0,0.0,13,active_0
3526,4212.152047543478,109.515273483478,12.432028624783,1.642857,2.0,0.217391,0.782609,0.000000,13.0,0.0,0.5176393266210044,0,MUSCLEMATH LEARNING CENTRE PTE. LTD.,,,,,,,,,,,10,active_0
3276,9187.939981722857,278.899091302857,37.408545632857,2.333333,2.0,0.714286,0.285714,0.000000,16.0,14.0,2.5948425466504887,0,THE LEADS MACHINE PTE. LTD.,,,,,,,,,,,4,lapsed_1
2859,4961.751413246667,81.260967046667,-1.926426863333,1.571429,4.0,0.666667,0.000000,0.000000,20.0,0.0,1.2974013346053044,0,CARPE OMNIA PTE. LTD.,,,,,,,,,,,4,active_1
535,223.347300000000,3.238535850000,-1.928231690000,2.000000,1.0,1.000000,0.000000,0.000000,56.0,56.0,0.9555958151429195,0,GLOBAL CITIZENSHIP INSTITUTE PTE. LTD.,,,,,,,,,,,10,lapsed_2
2445,563.185106770000,7.318346530000,-0.223347300000,1.000000,1.0,0.000000,0.000000,0.000000,16.0,16.0,0.9555958151429195,0,ATOM PROPERTIES PTE. LTD.,,,,,,,,,,,4,lapsed_1
2906,13529.415318155000,234.023300940000,53.581017270000,2.000000,1.0,1.000000,0.000000,0.000000,21.0,21.0,0.9555958151429195,0,HEALTH CAPITAL (SENGKANG CENTRAL) PTE. LTD.,,,,,,,,,,,2,lapsed_1
2201,1718.490376631111,43.938618001667,4.423930964444,2.571429,1.0,1.000000,0.000000,0.000000,32.0,26.0,1.367096825632063,0,LITTLE KATS PTE. LTD.,,,,,,,,,,,2,lapsed_1
3183,1417.696986750000,25.097575284737,6.457871668947,1.055556,3.0,0.368421,0.315789,0.000000,17.0,0.0,1.1724195330845306,0,EDEN SPACES PRIVATE LIMITED,,,,,,,,,,,4,active_1
4643,5726.624772000000,0E-12,-72.252851550000,1.000000,1.0,0.000000,0.000000,1.000000,1.0,1.0,0.9555958151429195,0,EMBLEM ADVISORY PTE. LTD.,,,,,,,,,,,4,active_2
4413,446.694600000000,0E-12,-3.074747830000,1.000000,1.0,0.000000,1.000000,0.000000,4.0,4.0,0.9555958151429195,0,TANDEMCOLLABS PTE. LTD.,,,,,,,,,,,4,active_0
3159,1118.634952050000,7.430551959286,-7.967117258571,1.000000,2.0,0.000000,0.000000,0.928571,13.0,0.0,1.0465375950559557,0,HIVE MEDIA PTE. LTD.,,,,,,,,,,,6,active_2
3507,4440.563720596667,67.780942276667,9.206872033333,0.214286,1.0,0.000000,0.000000,0.000000,13.0,0.0,0.9555958151429195,0,BOOMING SUCCESS PTE. LTD.,,,,,,,,,,,4,active_3
3509,,,,,,,,,,,0.9555958151429195,1,GOSTACK PTE. LTD.,8077.727350000000,113.237081100000,-45.198048610000,1.000000,1.0,1.000000,0.000000,0.000000,12.0,12.0,12,
3727,1770.995190800000,29.566219246667,6.214018213333,3.000000,3.0,0.333333,0.000000,0.000000,9.0,9.0,0.9555958151429195,0,VALUE CONSULTANCY (SINGAPORE) PTE. LTD.,,,,,,,,,,,4,active_3
366,47102.456588000000,1224.665360270000,21.210548590000,1.000000,1.0,1.000000,0.000000,0.000000,59.0,59.0,0.9555958151429195,0,IEVO SOLUTIONS PTE. LTD.,,,,,,,,,,,4,lapsed_2
714,50132.534958000000,445.622532960000,36.200874875000,1.000000,1.0,1.000000,0.000000,0.000000,61.0,60.0,0.9555958151429195,0,INVOICE INTERCHANGE PTE. LTD.,,,,,,,,,,,4,lapsed_2
3471,1934.582198230000,33.786719636154,4.784786388462,0.928571,2.0,0.923077,0.000000,0.000000,14.0,1.0,1.614827815526328,0,CAS CAPITAL PTE. LTD.,,,,,,,,,,,4,active_1
1262,,,,,,,,,,,0.9555958151429195,1,INTERNATIONAL CONSULTANTS OF SINGAPORE IBC,1861.227500000000,0E-12,-36.342328165000,1.500000,1.0,1.000000,0.000000,0.000000,42.0,39.0,4,
660,,,,,,,,,,,0.9555958151429195,1,CAMELOT INTERNATIONAL INFANT CARE PTE. LTD.,616.438548000000,16.028891230000,2.575938860000,1.000000,1.0,0.000000,0.000000,0.000000,61.0,61.0,10,
2632,,,,,,,,,,,0.9555958151429195,1,PC CLINIC SOLUTIONS PTE. LTD.,521.772050404000,11.069730323143,-1.182677131429,1.400000,1.0,1.000000,0.000000,0.000000,24.0,0.0,0,
2313,9880.338591933333,44.590047626667,2.317848646667,0.300000,1.0,1.000000,0.000000,0.000000,30.0,21.0,2.9209302923624763,0,ACLOUD PTE. LTD.,,,,,,,,,,,4,lapsed_1
717,8933.892000000000,232.281192000000,3.930912480000,1.000000,1.0,0.000000,0.000000,1.000000,61.0,61.0,0.9555958151429195,1,CHARLES AND PARTNERS LLP,297.796400000000,7.742706400000,2.531269400000,2.000000,1.0,1.000000,0.000000,0.000000,46.0,46.0,4,lapsed_3
1171,3521.554103650000,33.291510402857,-11.767212034286,0.269231,2.0,0.285714,0.714286,0.000000,55.0,30.0,1.3435443592267073,0,DS ACADEMY,,,,,,,,,,,4,lapsed_0
3835,2150.210987787500,55.907551645000,39.290512525000,0.800000,2.0,0.000000,0.750000,0.000000,9.0,5.0,0.4116025327522257,0,CORONA PRIVATE LIMITED,,,,,,,,,,,4,active_0
2545,1416.580250250000,41.077290925000,9.265190495000,1.000000,1.0,0.000000,1.000000,0.000000,26.0,25.0,0.9555958151429195,0,STREAMING SG PTE. LTD.,,,,,,,,,,,4,lapsed_0
2431,31141.106977440625,479.482332620156,63.067228530625,2.370370,4.0,0.031250,0.625000,0.234375,27.0,1.0,0.7641316015698787,0,SU YUN PTE. LTD.,,,,,,,,,,,13,active_0
2204,1377.308350000000,19.282316900000,1.139071230000,1.000000,1.0,1.000000,0.000000,0.000000,10.0,10.0,0.9555958151429195,0,AXEALTH PTE. LTD.,,,,,,,,,,,4,active_1
3797,5748.881330445000,86.347306998333,1.101846680000,0.666667,1.0,0.000000,1.000000,0.000000,9.0,1.0,0.6067150724589259,0,LYC CREATIVE PTE. LTD.,,,,,,,,,,,2,active_0
2696,2412.150840000000,28.826691520000,2.393538565000,0.500000,1.0,0.000000,1.000000,0.000000,23.0,20.0,0.9555958151429195,0,TICKER NINJA PTE. LTD.,,,,,,,,,,,11,lapsed_0
1401,,,,,,,,,,,0.9555958151429195,1,SYNERGY MARKETING PTE. LTD.,2307.234877538462,59.991084780000,17.696551070000,13.000000,1.0,0.000000,0.000000,0.000000,47.0,47.0,6,
1268,3593.250939541560,47.798257876600,18.252566728440,4.629630,1.0,0.000000,1.000000,0.000000,53.0,0.0,0.15682188309528272,0,XCEL APARTMENTS PTE. LTD.,,,,,,,,,,,4,active_0
2734,964.115845000000,25.067011970000,3.502830155000,2.000000,1.0,1.000000,0.000000,0.000000,23.0,23.0,0.9555958151429195,0,GREATEST OF ALL TIME PTE. LTD.,,,,,,,,,,,12,lapsed_1
4567,,,,,,,,,,,0.9555958151429195,1,WORKHOME PERSONNEL,1016.063945343333,0E-12,-0.372245500000,3.000000,1.0,1.000000,0.000000,0.000000,1.0,1.0,13,
920,1491.621559000000,22.880577265000,0.973591185000,0.956522,2.0,0.000000,0.181818,0.818182,60.0,38.0,0.5814375078987295,0,THE SOCIAL STEWARD PTE. LTD.,,,,,,,,,,,6,lapsed_3
779,2482.642505028125,50.121925961250,15.911168590625,0.372093,3.0,0.125000,0.812500,0.000000,61.0,19.0,0.6095210192961609,0,EQUUS MOVERS PTE. LTD.,,,,,,,,,,,2,lapsed_0
2791,784.693514000000,13.735858950000,3.305540040000,1.000000,1.0,0.000000,0.000000,0.000000,13.0,13.0,0.9555958151429195,0,AX EXCELLENCE PTE. LTD.,,,,,,,,,,,4,lapsed_1
617,1653.925470032000,39.877543678500,8.088522469500,1.052632,2.0,0.000000,0.900000,0.000000,61.0,43.0,0.5065705655986907,0,SWIMMERSE,,,,,,,,,,,10,lapsed_0
1721,,,,,,,,,,,0.9555958151429195,1,KAIA PTE. LTD.,567.010606092500,12.190870922500,2.245824782500,1.047619,1.0,1.000000,0.000000,0.000000,41.0,0.0,11,
3682,,,,,,,,,,,0.9555958151429195,1,MARSHALL CONSULTING PTE. LTD.,1733.451130079167,39.970170767083,1.744590576667,2.181818,1.0,1.000000,0.000000,0.000000,11.0,1.0,3,
1411,36967.506106726250,544.829681165000,24.371843498750,2.000000,3.0,0.250000,0.250000,0.500000,49.0,46.0,1.556967136808943,0,RED AIRSHIP HOLDINGS PTE. LTD.,,,,,,,,,,,11,lapsed_3
417,13821.475415000000,275.048477495000,-28.324160095000,1.000000,1.0,0.000000,0.000000,1.000000,58.0,57.0,0.9555958151429195,0,EVERY MATTER PRIVATE LIMITED,,,,,,,,,,,6,lapsed_3
469,22433.211036826563,398.796375594375,71.144955880625,1.600000,2.0,0.000000,0.250000,0.750000,61.0,42.0,0.45787514426284653,0,AVIATION VIRTUAL PTE. LTD.,,,,,,,,,,,11,lapsed_3
2292,1637.880200000000,44.259989950000,21.031870750000,0.500000,1.0,1.000000,0.000000,0.000000,30.0,27.0,0.9555958151429195,0,CONSAP PTE. LTD.,,,,,,,,,,,11,lapsed_1
3257,1260.982694808571,15.830360296667,3.175431374762,1.235294,2.0,0.190476,0.809524,0.000000,16.0,0.0,0.40595279991512434,0,M I ACADEMY PTE. LTD.,,,,,,,,,,,10,active_0
1707,,,,,,,,,,,0.9555958151429195,1,SMART RELOCATORS PTE. LTD.,1491.290684854127,20.576280932857,3.951130835873,16.500000,1.0,1.000000,0.000000,0.000000,41.0,0.0,2,
2807,3275.760400000000,85.169770400000,4.057475950000,1.000000,1.0,0.000000,1.000000,0.000000,21.0,21.0,0.9555958151429195,0,L&K MANAGEMENT PTE. LTD.,,,,,,,,,,,4,lapsed_0
4329,,,,,,,,,,,0.9555958151429195,1,FLOCCARE PTE. LTD.,4466.946000000000,61.792753000000,-71.113780320000,1.000000,1.0,1.000000,0.000000,0.000000,4.0,4.0,11,
3729,,,,,,,,,,,0.9555958151429195,1,RASLOK (S1) PTE. LTD.,651.155338842105,12.389113914737,-0.231184047368,4.750000,1.0,1.000000,0.000000,0.000000,10.0,7.0,0,
1820,,,,,,,,,,,0.9555958151429195,1,BAMBOO BEING PTE. LTD.,2756.209378960714,73.196759782143,1.488982000000,0.368421,1.0,0.000000,0.000000,0.000000,39.0,2.0,4,
4264,5469.496192875000,102.849570422500,31.981472132500,0.800000,2.0,0.500000,0.000000,0.000000,5.0,1.0,0.7718368889886544,0,CYNERGY RESEARCH SINGAPORE PTE. LTD.,,,,,,,,,,,5,active_1
14,13400.838000000000,201.012570000000,-137.782949370000,1.000000,1.0,0.000000,0.000000,0.000000,39.0,39.0,0.9555958151429195,0,COMPTRAC SYSTEMS TECHNOLOGY PTE. LTD.,,,,,,,,,,,11,lapsed_3
1953,36440.898773400000,684.504878493333,252.695135220000,4.000000,1.0,1.000000,0.000000,0.000000,35.0,33.0,2.1488586613547294,0,SKY MAVIS PTE. LTD.,,,,,,,,,,,11,lapsed_1
2259,5483.826679544074,96.214018647593,15.856279612963,3.600000,4.0,0.675926,0.287037,0.018519,31.0,2.0,0.37218335273263203,0,PREMIUM CLASS DREAMS PTE. LTD.,,,,,,,,,,,4,active_1
4439,2752.305055445000,36.956533240000,1.060899675000,1.000000,1.0,0.000000,0.000000,1.000000,3.0,0.0,0.43301287255389537,0,STOREREPLY PTE. LTD.,,,,,,,,,,,11,active_2
2406,1254.877928810000,23.239075860000,6.944415390000,2.409091,3.0,0.660377,0.000000,0.000000,28.0,7.0,0.45521583824560785,0,REFORM DEVELOPMENT PTE. LTD.,,,,,,,,,,,4,active_1
1876,2049.255271088235,40.102226682941,9.480581959804,1.645161,3.0,0.372549,0.392157,0.235294,37.0,7.0,0.4391177618357133,0,THE GAS STATION PTE. LTD.,,,,,,,,,,,12,active_3
2028,16017.730069091667,237.908923550833,95.073361927500,4.000000,3.0,0.750000,0.166667,0.083333,35.0,33.0,1.9511736656900136,0,TATSU WORKS PTE. LTD.,,,,,,,,,,,11,lapsed_1
683,6729.670051390000,156.269724458571,14.503748238571,0.482759,3.0,0.285714,0.571429,0.142857,61.0,33.0,1.5185011398417345,0,TRANSPACIFIC IP MANAGEMENT GROUP PTE. LTD.,,,,,,,,,,,4,lapsed_0
3409,7440.692950130000,128.452651030000,24.401043700000,7.066667,2.0,0.962264,0.037736,0.000000,14.0,0.0,0.7180072017726187,0,XINTESYS CONSULTANCY PTE. LTD.,,,,,,,,,,,4,active_1
1610,228.865839537500,6.445430832500,3.074747830000,0.400000,1.0,1.000000,0.000000,0.000000,35.0,26.0,0.9555958151429195,1,INTEGRATED HEALTH SOLUTIONS PTE. LTD.,397.669987729194,5.042365495484,-1.680988630484,3.647059,1.0,1.000000,0.000000,0.000000,43.0,27.0,4,lapsed_1
847,111.673650000000,2.903514900000,0.488656820000,0.916667,1.0,1.000000,0.000000,0.000000,61.0,50.0,0.3149183286488868,0,SHIP SUPPLIES DIRECT PTE. LTD.,,,,,,,,,,,4,lapsed_2
4255,5870.113004066667,88.853760031667,-59.735476203333,1.500000,2.0,0.166667,0.833333,0.000000,5.0,2.0,0.41964718091341097,0,MANSA COMPUTERS PTE. LTD.,,,,,,,,,,,0,active_0
1507,19718.081738510638,411.647765376170,99.336483715957,2.764706,1.0,1.000000,0.000000,0.000000,46.0,30.0,0.5267733801295725,0,EXPAT MASTER TRAINING PTE. LTD.,,,,,,,,,,,10,lapsed_1
4156,,,,,,,,,,,0.9555958151429195,1,SIMON JR PTE. LTD.,7057.774680000000,145.116185720000,-11.695953610000,1.000000,1.0,1.000000,0.000000,0.000000,6.0,6.0,2,
4574,17357.882114100000,340.079766345000,196.902979680000,2.000000,1.0,0.000000,1.000000,0.000000,1.0,1.0,0.9555958151429195,0,REDFIT PTE. LTD.,,,,,,,,,,,2,active_0
500,536.127720902041,9.462176736122,0.325752796735,2.578947,2.0,0.000000,0.408163,0.591837,61.0,43.0,0.5744874232508063,0,DREAMSCAPER SG PTE. LTD.,,,,,,,,,,,0,lapsed_3
2197,28241.684451406250,624.336666896250,29.004904053125,0.842105,2.0,0.125000,0.000000,0.875000,31.0,13.0,0.5238378854169913,0,IPO SG PTE. LTD.,,,,,,,,,,,4,lapsed_3
4184,6179.275300000000,179.198983700000,96.102620735000,0.500000,1.0,0.000000,1.000000,0.000000,6.0,3.0,0.9555958151429195,0,HAMMERBRO CONSULTING PTE. LTD.,,,,,,,,,,,4,active_0
1506,1488.982000000000,0E-12,-20.823413270000,1.000000,1.0,0.000000,1.000000,0.000000,45.0,45.0,0.9555958151429195,0,RANDR DIGITAL PTE. LTD.,,,,,,,,,,,6,lapsed_0
4239,1187.150458780000,17.942233100000,2.406194912000,2.500000,2.0,0.600000,0.400000,0.000000,5.0,4.0,0.9555958151429195,0,CLASSY COLIV PTE. LTD.,,,,,,,,,,,2,active_1
2173,578.221343333333,10.184636880000,-3.362617683333,1.500000,1.0,1.000000,0.000000,0.000000,32.0,31.0,0.9555958151429195,0,BRONZE MIRROR PTE. LTD.,,,,,,,,,,,11,lapsed_1
2893,25139.680805896250,443.861811745000,19.743901320000,0.500000,2.0,0.000000,0.000000,0.875000,21.0,6.0,1.8000894292546723,0,LAYER N PTE. LTD.,,,,,,,,,,,11,active_2
3790,,,,,,,,,,,0.9555958151429195,1,BLACKHOLE SOLUTIONS PTE. LTD.,4489.280730000000,104.809442980000,3.187910462000,1.666667,1.0,1.000000,0.000000,0.000000,10.0,8.0,12,
4600,5354.811076780000,74.970243700000,-31.357960920000,1.000000,1.0,1.000000,0.000000,0.000000,1.0,1.0,0.9555958151429195,0,,,,,,,,,,,,7,active_1
2124,,,,,,,,,,,0.9555958151429195,1,EMEDIA SOLUTION PTE. LTD.,825.688910915000,17.936649417500,3.871353200000,0.833333,1.0,1.000000,0.000000,0.000000,32.0,9.0,11,
1436,7444.910000000000,129.355311250000,27.743457115000,1.000000,1.0,0.000000,0.000000,1.000000,48.0,47.0,0.9555958151429195,0,THEMIS ALLIANCE PTE. LTD.,,,,,,,,,,,4,lapsed_3
3071,1990.201259612500,31.808688179583,5.127681762500,1.333333,2.0,0.958333,0.000000,0.000000,18.0,1.0,1.4901708114346677,0,MCMILLAN WOODS ADVISORY PTE. LTD.,,,,,,,,,,,4,active_1
2288,4520.043774930000,85.619172240000,34.748779020000,1.000000,2.0,0.272727,0.727273,0.000000,30.0,20.0,1.3374741198210014,1,OPTIONS PILATES PTE. LTD.,1178.593066514286,32.396348605238,6.901431570000,2.100000,1.0,1.000000,0.000000,0.000000,28.0,9.0,2,lapsed_0
1617,,,,,,,,,,,0.9555958151429195,1,ONEPHONE EXPRESS PTE. LTD.,830.938913890225,22.095732739039,3.862466257883,15.136364,1.0,1.000000,0.000000,0.000000,43.0,0.0,0,
4660,7444.910000000000,104.228740000000,7.467244730000,1.000000,1.0,1.000000,0.000000,0.000000,0.0,0.0,0.9555958151429195,1,GP PRO PTE. LTD.,473.642692563333,7.555094668000,-1.965456240000,15.000000,1.0,1.000000,0.000000,0.000000,0.0,0.0,4,active_1
1825,,,,,,,,,,,0.9555958151429195,1,BACKGROUND SCREENING (HIRERIGHT) SINGAPORE PTE. LTD.,176.813162419756,5.112837338293,0.946865443780,2.157895,1.0,1.000000,0.000000,0.000000,37.0,0.0,3,
364,3093.408962221875,78.186548221528,20.816588769167,2.322581,5.0,0.854167,0.000000,0.034722,61.0,0.0,0.27112885357288996,0,ALL BLACK VENTURES PTE. LTD.,,,,,,,,,,,4,active_1
1644,2028.685860630000,30.427347170000,-20.547951600000,1.000000,1.0,0.000000,0.000000,0.000000,43.0,43.0,0.9555958151429195,0,JPB EMPLOYMENT PTE. LTD.,,,,,,,,,,,13,lapsed_3
4097,1861.227500000000,33.315972250000,20.449306542500,1.000000,1.0,0.000000,1.000000,0.000000,7.0,0.0,0.0,0,ROC SQUARE PTE. LTD.,,,,,,,,,,,11,active_0
2573,12069.344480769231,216.041552548462,-56.064181097692,1.000000,1.0,0.000000,1.000000,0.000000,25.0,13.0,0.2687452498576621,0,METACAMP PTE. LTD.,,,,,,,,,,,4,lapsed_0
