COMPANY_ID,AVG_USD_AMT_ALL_MAKE,AVG_REVENUE_USD_AMT_ALL_MAKE,AVG_NET_REVENUE_USD_AMT_ALL_MAKE,FREQ_ACTIVE_MAKE,PAYTYPE_COUNT_ALL_MAKE,SUPPLIER_PAYMENT_PERCENT_MAKE,RENT_PAYMENT_PERCENT_MAKE,PAYROLL_PAYMENT_PERCENT_MAKE,MONTHS_SINCE_FIRST_PAYMENT_ALL_MAKE,MONTHS_SINCE_LAST_PAYMENT_ALL_MAKE,RSD_PERCENTAGE_MAKE,USE_COLLECT,ENTITY_NAME,AVG_USD_AMT_ALL_COLLECT,AVG_REVENUE_USD_AMT_ALL_COLLECT,AVG_NET_REVENUE_USD_AMT_ALL_COLLECT,FREQ_ACTIVE_COLLECT,PAYTYPE_COUNT_ALL_COLLECT,SUPPLIER_PAYMENT_PERCENT_COLLECT,RENT_PAYMENT_PERCENT_COLLECT,PAYROLL_PAYMENT_PERCENT_COLLECT,MONTHS_SINCE_FIRST_PAYMENT_ALL_COLLECT,MONTHS_SINCE_LAST_PAYMENT_ALL_COLLECT,CU_COMPANY_L2_INDUSTRY_NUMERIC,Combined_Cluster
583,4318.047800000000,0E-12,-60.132538070000,1.000000,1.0,0.000000,1.000000,0.000000,53.0,53.0,0.8815346531273621,0,CONFIDENCE GINSENG BIRDNEST (S) PTE LTD,0,0,0,0,0.0,0,0,0,0.0,0.0,0,lapsed_0
1346,1951.833118258571,64.866260011667,13.776628695238,6.000000,1.0,1.000000,0.000000,0.000000,6.0,0.0,1.0483178839190568,1,EZ CREATION HOLDINGS PTE. LTD.,735.363540340000,17.321203524167,2.509555079167,0.571429,1.0,1.000000,0.000000,0.000000,22.0,2.0,0,active_collect_1
3447,0,0,0,0,0.0,0,0,0,0.0,0.0,0.8815346531273621,1,STELLAR M PTE. LTD.,1906.604226450000,24.784105390000,-12.715906280000,1.000000,1.0,1.000000,0.000000,0.000000,13.0,13.0,0,lapsed_1
2314,20785.739318160000,375.873201600000,83.641533420000,0.550000,1.0,1.000000,0.000000,0.000000,30.0,11.0,0.9139289024077272,0,ART COSMETICS,0,0,0,0,0.0,0,0,0,0.0,0.0,0,active_nocollect_2
1355,1286.238488425000,62.771758665000,19.539166295000,0.250000,1.0,1.000000,0.000000,0.000000,50.0,43.0,0.8815346531273621,1,SUNSHING MARKETING PTE LTD,257.608775820000,6.700419000000,2.345146650000,1.000000,1.0,1.000000,0.000000,0.000000,22.0,22.0,0,lapsed_2
3204,5955.928000000000,154.854128000000,16.885055880000,1.000000,1.0,1.000000,0.000000,0.000000,16.0,16.0,0.8815346531273621,0,DR BUSINESS CATALYST TRADE PTE. LTD.,0,0,0,0,0.0,0,0,0,0.0,0.0,0,lapsed_1
4399,9446.625815126923,161.501287259231,38.017719257692,2.600000,2.0,0.923077,0.000000,0.000000,4.0,0.0,0.7669789238636684,0,TOTAL MAIL SOLUTIONS PTE. LTD.,0,0,0,0,0.0,0,0,0,0.0,0.0,0,active_nocollect_0
433,1963.550343040000,47.039547098500,14.179203340500,1.000000,2.0,0.000000,0.950000,0.050000,61.0,42.0,0.5847892574744149,0,HONEYSPREE PTE. LTD.,0,0,0,0,0.0,0,0,0,0.0,0.0,0,lapsed_2
3707,7103.376498650781,147.190989075625,29.314565778438,5.818182,2.0,0.875000,0.000000,0.000000,10.0,0.0,0.7040863974029988,0,VISIONTEK SINGAPORE PTE. LTD.,0,0,0,0,0.0,0,0,0,0.0,0.0,0,active_nocollect_0
4215,7946.221948742000,138.817791860000,-62.796326868000,1.250000,1.0,0.000000,1.000000,0.000000,6.0,3.0,0.20443455398589497,0,MOUNTAIN TEAK PTE. LTD.,0,0,0,0,0.0,0,0,0,0.0,0.0,0,active_nocollect_1
